"FACILITY_DOCUMENT_ID","DOCUMENT_ID","CWNS_ID","FACILITY_ID","STATE_CODE","DOCUMENT_TYPE_ID","DOCUMENT_TYPE","PUBLISHED_DATE","BASE_MONTH_COST_INFO","CERT_FLAG","SELF_CERT_FLAG","AGE_CERT"
20862,12030,"36001010014",2911222,NY,"20",CIP or Master Plan,2021-07-01,2021-07-01,,,
21129,12177,"55009596001",1229258,WI,"71",Small Community Form,2023-02-27,2023-02-27,,,
21136,12183,"55009596001",1229258,WI,"23",Final Engineer's Estimate/Lowest Bids,2023-02-13,2023-02-01,,,
21139,12185,"23000070001",1142507,ME,"33",Approved CSO LTCP/Annual Report,2019-12-01,2019-12-01,,,
21366,12269,"21000166001",1139607,KY,"3",CWSRF Loan Pre-applications/Final Applications,2021-12-08,2021-12-01,,,
21411,12290,"35000000131",3612145,NM,"20",CIP or Master Plan,2022-07-01,2022-07-01,,,
21421,12298,"21000207001",1139638,KY,"96",Excel Spreadsheet Annotations,2023-02-28,2011-06-01,,,
21560,12352,"34002492001",1073581,NJ,"96",Excel Spreadsheet Annotations,2021-10-21,2021-10-01,,,
21563,12352,"34002492002",3505220,NJ,"96",Excel Spreadsheet Annotations,2021-10-21,2021-10-01,,,
22132,12691,"12000193003",1078352,FL,"2",Non-CWSRF Governmental Loan and Grant Applications,2021-10-11,2021-10-01,,,
22086,12691,"12000193001",1078351,FL,"2",Non-CWSRF Governmental Loan and Grant Applications,2021-10-11,2021-10-01,,,
22134,12721,"12000193003",1078352,FL,"21",Facility Plan or Preliminary Engineering Report ,2021-01-01,2021-01-01,,,
22120,12721,"12000193001",1078351,FL,"21",Facility Plan or Preliminary Engineering Report ,2021-01-01,2021-01-01,,,
23637,13557,"34001468001",1073494,NJ,"20",CIP or Master Plan,2022-06-01,2022-06-01,,,
23649,13563,"39000000211",3612146,OH,"96",Excel Spreadsheet Annotations,2023-02-23,2023-02-01,,,
23662,13568,"34002312001",1073550,NJ,"20",CIP or Master Plan,2022-02-22,2022-02-01,,,
23670,13571,"06000000265",3611389,CA,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2018-07-15,2018-07-01,,,
23671,13573,"06000000265",3611389,CA,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2019-07-15,2019-07-01,,,
23672,13574,"06000000265",3611389,CA,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-15,2023-03-01,,,
23686,13584,"06000000266",3611390,CA,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2019-02-05,2019-02-01,,,
23692,13592,"34002530001",1073612,NJ,"20",CIP or Master Plan,2022-03-17,2022-03-01,,,
23694,13597,"34002550001",1073629,NJ,"20",CIP or Master Plan,2022-02-07,2022-02-01,,,
23696,13601,"34003366001",1073653,NJ,"20",CIP or Master Plan,2022-03-28,2022-03-01,,,
23703,13605,"53200802044",3506840,WA,"20",CIP or Master Plan,2022-06-01,2022-06-01,,,
23704,13605,"53000605001",1180810,WA,"20",CIP or Master Plan,2022-06-01,2022-06-01,,,
23714,13607,"02000500011",3091532,AK,"21",Facility Plan or Preliminary Engineering Report ,2023-03-03,2023-03-01,,,
23718,13610,"06000000262",3611386,CA,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-13,2023-03-01,,,
23720,13612,"02000106004",3612354,AK,"96",Excel Spreadsheet Annotations,2021-10-01,2021-10-01,,,
23721,13613,"25000128001",1092422,MA,"20",CIP or Master Plan,2021-12-01,2021-12-01,,,
23816,13613,"25000048001",1092351,MA,"20",CIP or Master Plan,2021-12-01,2021-12-01,,,
23728,13618,"34004459001",1073730,NJ,"20",CIP or Master Plan,2022-02-16,2022-02-01,,,
35737,13630,"50000052001",1094103,VT,"3",CWSRF Loan Pre-applications/Final Applications,2023-03-01,2023-03-01,,,
23752,13642,"05000440001",1105230,AR,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-11-01,2022-11-01,,,
23761,13647,"12000037010",3256629,FL,"96",Excel Spreadsheet Annotations,2022-09-30,2022-09-01,,,
23769,13647,"12000042005",3257650,FL,"96",Excel Spreadsheet Annotations,2022-09-30,2022-09-01,,,
23766,13647,"12000042004",3199289,FL,"96",Excel Spreadsheet Annotations,2022-09-30,2022-09-01,,,
23762,13648,"18003140001",1234192,IN,"33",Approved CSO LTCP/Annual Report,2018-02-01,2018-02-01,,,
22341,12842,"21000292001",1235514,KY,"3",CWSRF Loan Pre-applications/Final Applications,2020-07-01,2010-10-01,,,
23329,13333,"12000080001",1078211,FL,"96",Excel Spreadsheet Annotations,2022-10-01,2022-10-01,,,
23345,13334,"51000341001",1192993,VA,"20",CIP or Master Plan,2022-04-12,2022-04-01,,,
23339,13334,"51000155001",1192726,VA,"20",CIP or Master Plan,2022-04-12,2022-04-01,,,
23330,13334,"51001400008",1193029,VA,"20",CIP or Master Plan,2022-04-12,2022-04-01,,,
23359,13361,"21000120002",1139588,KY,"3",CWSRF Loan Pre-applications/Final Applications,2021-12-02,2021-12-01,,,
25300,14273,"09000331001",1071805,CT,"20",CIP or Master Plan,2021-01-12,2021-01-01,,,
25305,14276,"12000287008",1239657,FL,"96",Excel Spreadsheet Annotations,2021-09-28,2021-09-01,,,
20794,11976,"55002491000",3516898,WI,"96",Excel Spreadsheet Annotations,2023-01-03,2023-01-01,,,
20795,11977,"01000256001",1102085,AL,"75",Small Community Form (Uploaded as attachment),2023-02-23,2022-02-01,,,
20806,11986,"55003050002",426196,WI,"96",Excel Spreadsheet Annotations,2023-02-21,2023-02-01,,,
20840,12014,"38000361001",1151597,ND,"71",Small Community Form,2023-02-23,2023-02-23,,,
20848,12020,"39002548001",1081005,OH,"3",CWSRF Loan Pre-applications/Final Applications,2022-08-31,2022-08-01,,,
20849,12021,"39002548001",1081005,OH,"3",CWSRF Loan Pre-applications/Final Applications,2022-08-31,2022-02-01,,,
20882,12040,"39005010001",1081252,OH,"3",CWSRF Loan Pre-applications/Final Applications,2022-08-31,2022-08-01,,,
20896,12051,"53200802035",3506600,WA,"20",CIP or Master Plan,2019-11-19,2019-11-01,,,
21097,12150,"55001310001",1206170,WI,"20",CIP or Master Plan,2021-10-03,2021-10-01,,,
21147,12191,"55000600000",3364340,WI,"20",CIP or Master Plan,2022-11-28,2023-01-01,,,
21382,12218,"12000000054",3609673,FL,"20",CIP or Master Plan,2021-10-01,2021-10-01,,,
21596,12382,"41000000186",3612161,OR,"20",CIP or Master Plan,2018-12-01,2018-12-01,,,
21609,12394,"54001303001",1094807,WV,"33",Approved CSO LTCP/Annual Report,2023-02-14,2023-02-01,,,
21628,12419,"36003119004",1220562,NY,"1",CWSRF IUP/Project Priority List,2021-10-01,2021-10-01,,,
21642,12430,"55009402001",1206855,WI,"71",Small Community Form,2023-02-15,2023-02-15,,,
22076,12681,"55000000198",3610644,WI,"71",Small Community Form,2023-03-06,2023-03-06,,,
22077,12682,"16000134001",1128667,ID,"96",Excel Spreadsheet Annotations,2023-03-06,2023-03-01,,,
22156,12733,"21000351001",1139753,KY,"3",CWSRF Loan Pre-applications/Final Applications,2016-05-23,2016-05-01,,,
22167,12745,"55002420001",1206319,WI,"23",Final Engineer's Estimate/Lowest Bids,2023-02-13,2023-02-01,,,
22234,12768,"12000017019",3251949,FL,"96",Excel Spreadsheet Annotations,2023-02-10,2023-02-01,,,
22483,12941,"54003508002",3513600,WV,"99a",Other  Undesignated (submitted as primary),2021-06-15,2021-06-01,,,
22462,12941,"54002003010",3513320,WV,"99a",Other  Undesignated (submitted as primary),2021-06-15,2021-06-01,,,
22463,12942,"54002003010",3513320,WV,"99a",Other  Undesignated (submitted as primary),2022-05-05,2022-05-01,,,
24814,14055,"12000137001",1078295,FL,"20",CIP or Master Plan,2022-09-20,2022-09-01,,,
24784,14055,"12000137002",3508369,FL,"20",CIP or Master Plan,2022-09-20,2022-09-01,,,
21572,12362,"55003590001",1229213,WI,"20",CIP or Master Plan,2022-08-15,2022-08-01,,,
21586,12374,"55003745001",1206539,WI,"20",CIP or Master Plan,2022-11-09,2022-11-01,,,
21612,12397,"54001303001",1094807,WV,"96",Excel Spreadsheet Annotations,2023-02-14,2023-02-01,,,
21629,12420,"21000019003",3540436,KY,"3",CWSRF Loan Pre-applications/Final Applications,2021-10-12,2021-12-01,,,
21649,12437,"55009402001",1206855,WI,"21",Facility Plan or Preliminary Engineering Report ,2022-10-31,2022-10-01,,,
21743,12442,"41000073001",1164335,OR,"99a",Other  Undesignated (submitted as primary),2023-01-11,2023-01-01,,,
21723,12493,"55009854001",1206975,WI,"21",Facility Plan or Preliminary Engineering Report ,2022-01-22,2022-01-01,,,
21726,12496,"37009607001",1153789,NC,"3",CWSRF Loan Pre-applications/Final Applications,2022-09-29,2022-09-01,,,
22294,12810,"21000013001",1139477,KY,"3",CWSRF Loan Pre-applications/Final Applications,2021-10-25,2012-06-01,,,
22313,12819,"55001320001",1206172,WI,"71",Small Community Form,2022-12-27,2022-12-27,,,
24038,13754,"12000000053",3609672,FL,"96",Excel Spreadsheet Annotations,2022-10-01,2022-10-01,,,
24051,13754,"12000000126",3612255,FL,"96",Excel Spreadsheet Annotations,2022-10-01,2022-10-01,,,
24054,13758,"39004914001",1081247,OH,"20",CIP or Master Plan,2019-02-11,2019-02-01,,,
24055,13759,"21000152001",1235493,KY,"3",CWSRF Loan Pre-applications/Final Applications,2019-08-08,2016-11-01,,,
24075,13764,"39004243001",1081159,OH,"17",Integrated Stormwater and Wastewater Plan,2019-03-01,2019-03-01,,,
24089,13773,"12000000003",3606655,FL,"20",CIP or Master Plan,2021-09-21,2021-09-01,,,
24121,13773,"12000017023",473261,FL,"20",CIP or Master Plan,2021-09-21,2021-09-01,,,
24112,13782,"21000119003",1139587,KY,"3",CWSRF Loan Pre-applications/Final Applications,2008-11-17,2010-10-01,,,Y
24153,13803,"17000729001",1114009,IL,"20",CIP or Master Plan,2022-04-06,2022-04-01,,,
24164,13807,"01000124001",1101955,AL,"75",Small Community Form (Uploaded as attachment),2023-03-17,2022-01-01,,,
24167,13809,"48003033500",3514842,TX,"20",CIP or Master Plan,2021-10-01,2021-10-01,,,
24168,13809,"48000000411",3612390,TX,"20",CIP or Master Plan,2021-10-01,2021-10-01,,,
22185,12753,"06000000258",3611382,CA,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-06,2023-03-01,,,
22190,12754,"39000287001",1080701,OH,"3",CWSRF Loan Pre-applications/Final Applications,2020-08-14,2020-08-01,,,
22655,13010,"42001075001",1195575,PA,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-09-29,2022-09-01,,,
22742,13043,"55005280003",1206730,WI,"71",Small Community Form,2023-03-09,2023-03-09,,,
22773,13057,"55005200001",1229251,WI,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-06-15,2022-06-01,,,
22787,13066,"21000080001",1139544,KY,"3",CWSRF Loan Pre-applications/Final Applications,2022-12-09,2021-12-01,,,
23283,13110,"55002525004",1206348,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23290,13110,"55000000044",3314213,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23299,13110,"55000000146",3610276,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23297,13110,"55000000143",3610273,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23260,13110,"55000000080",3610208,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
25392,13110,"55000000121",3610246,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23274,13110,"55000000108",3610235,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23269,13110,"55000000084",3610212,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
22897,13110,"55000000076",3610204,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23278,13110,"55003050010",430688,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23044,13110,"55000018002",429574,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23288,13110,"55000000019",3303593,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23292,13110,"55005070002",424184,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23257,13110,"55000000117",426660,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23276,13110,"55002771000",3516977,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23280,13110,"55000000115",3610239,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23456,13110,"55000000074",3610202,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23263,13110,"55001170002",428019,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23267,13110,"55002782001",3538899,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
23272,13110,"55005485003",1206753,WI,"6",State-Approved Area-Wide or Regional Basin Plan,2017-01-01,2017-01-01,,,
22909,13117,"29002031001",1133647,MO,"101c",CWNS ID-Specific Output to State-Specific Approach,2022-11-01,2015-07-01,,,
22936,13138,"55002780002",426169,WI,"23",Final Engineer's Estimate/Lowest Bids,2021-02-22,2021-12-01,,,
22947,13140,"34005051001",1073742,NJ,"20",CIP or Master Plan,2022-10-17,2022-10-01,,,
22977,13161,"23000003001",1142433,ME,"33",Approved CSO LTCP/Annual Report,2022-05-01,2022-01-01,,,
22978,13162,"23000003001",1142433,ME,"22",Engineer's Study,2022-02-18,2022-01-01,,,
22982,13166,"01000298001",1102123,AL,"75",Small Community Form (Uploaded as attachment),2023-03-08,2022-01-01,,,
23033,13199,"20002004015",447555,KS,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-10,2023-03-01,,,
25774,14485,"34008517011",442515,NJ,"75",Small Community Form (Uploaded as attachment),2023-03-15,2023-03-01,,,
25828,14495,"42004030001",1227212,PA,"20",CIP or Master Plan,2023-02-20,2023-02-01,,,
25829,14496,"42004030001",1227212,PA,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-12-21,2022-11-01,,,
25859,14497,"12000037001",1078146,FL,"96",Excel Spreadsheet Annotations,2021-01-01,2021-01-01,,,
25860,14498,"42005050001",1196527,PA,"20",CIP or Master Plan,2022-04-12,2022-04-01,,,
25863,14501,"42003013001",1195994,PA,"23",Final Engineer's Estimate/Lowest Bids,2023-01-26,2023-01-01,,,
25940,14541,"13000552001",1109351,GA,"20",CIP or Master Plan,2018-12-01,2018-12-01,,,
25991,14564,"22000700001",1168221,LA,"20",CIP or Master Plan,2020-11-01,2020-11-01,,,
26019,14577,"55000000230",3612568,WI,"41",Section 319 Funded or EPA Reviewed Watershed-Based Plans,2019-07-01,2019-07-01,,,
23362,13364,"34007071001",1073863,NJ,"20",CIP or Master Plan,2022-10-13,2022-10-01,,,
23407,13405,"25000086003",3609802,MA,"21",Facility Plan or Preliminary Engineering Report ,2021-03-01,2020-08-01,,,
23425,13421,"50000010001",1094060,VT,"3",CWSRF Loan Pre-applications/Final Applications,2023-02-27,2023-02-01,,,
23786,13656,"05000629001",1105430,AR,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-11-02,2022-11-01,,,
23807,13656,"05000629002",1105431,AR,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-11-02,2022-11-01,,,
23925,13688,"12000087001",1078219,FL,"20",CIP or Master Plan,2022-10-01,2022-10-01,,,
24853,14072,"55009616001",1206895,WI,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-06-28,2022-06-01,,,
24868,14081,"55001130002",3502900,WI,"60",Municipal Storm Water Management Plan,2018-11-07,2014-01-01,,,
25011,14166,"21000186001",1139624,KY,"3",CWSRF Loan Pre-applications/Final Applications,2010-06-03,2010-10-01,,,Y
25045,14190,"06000000249",3611373,CA,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2022-10-03,2022-10-01,,,
25184,14236,"12000017013",1078138,FL,"96",Excel Spreadsheet Annotations,2022-09-21,2022-09-01,,,
25215,14246,"12000182008",3015522,FL,"20",CIP or Master Plan,2020-06-17,2020-06-01,,,
25307,14278,"12000287008",1239657,FL,"96",Excel Spreadsheet Annotations,2022-09-30,2022-09-01,,,
25309,14280,"21000184001",1139623,KY,"3",CWSRF Loan Pre-applications/Final Applications,2002-11-03,2010-10-01,,,Y
25318,14285,"21000184001",1139623,KY,"96",Excel Spreadsheet Annotations,2023-03-23,2010-10-01,,,
25387,14326,"55000300000",3364306,WI,"21",Facility Plan or Preliminary Engineering Report ,2023-03-22,2023-03-01,,,
23748,13634,"12000001034",3513460,FL,"20",CIP or Master Plan,2022-10-01,2022-10-01,,,
23742,13634,"12000001035",1078110,FL,"20",CIP or Master Plan,2022-10-01,2022-10-01,,,
23753,13634,"12000001046",1078118,FL,"20",CIP or Master Plan,2022-10-01,2022-10-01,,,
23750,13634,"12000001053",3244509,FL,"20",CIP or Master Plan,2022-10-01,2022-10-01,,,
23744,13637,"05000067001",1104906,AR,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-10-26,2022-10-01,,,
23760,13646,"09000880001",1071881,CT,"22",Engineer's Study,2019-02-04,2019-02-01,,,
23778,13654,"12000099012",3015002,FL,"96",Excel Spreadsheet Annotations,2020-09-01,2020-09-01,,,
23772,13654,"12000092001",1078222,FL,"96",Excel Spreadsheet Annotations,2020-09-01,2020-09-01,,,
23809,13662,"39001673001",1080956,OH,"96",Excel Spreadsheet Annotations,2023-02-23,2023-02-01,,,
23812,13665,"12000092002",1078223,FL,"96",Excel Spreadsheet Annotations,2020-09-17,2020-09-01,,,
23814,13665,"12000092004",1239614,FL,"96",Excel Spreadsheet Annotations,2020-09-17,2020-09-01,,,
23894,13667,"13000165001",1109171,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23867,13667,"13000652001",1109471,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23825,13667,"13000000508",3609576,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23838,13667,"13000594001",1109402,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23876,13667,"13000123001",1109125,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23819,13667,"13000000575",3610521,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23892,13667,"13000835001",1109659,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23829,13667,"13000087001",1109090,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23848,13667,"13000000728",3612133,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23827,13667,"13000000686",3611550,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23850,13667,"13009990003",3532116,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23841,13667,"13000177001",1109185,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23890,13667,"13000859001",1109683,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23852,13667,"13000000572",3610455,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23886,13667,"13000000754",3612370,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23843,13667,"13000637001",1109449,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23823,13667,"13000000752",3612361,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23896,13667,"13000000750",3612359,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23821,13667,"13000000674",3611518,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23873,13667,"13000000753",3612362,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
23888,13667,"13000530001",1109329,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
38621,13667,"13000000866",3614314,GA,"1",CWSRF IUP/Project Priority List,2022-11-30,2022-11-01,,,
21795,12547,"12000185003",3508120,FL,"20",CIP or Master Plan,2022-10-01,2022-10-01,,,
21803,12547,"12000182002",1239647,FL,"20",CIP or Master Plan,2022-10-01,2022-10-01,,,
21810,12555,"18000000105",3612185,IN,"2",Non-CWSRF Governmental Loan and Grant Applications,2021-07-15,2021-07-01,,,
22081,12686,"39000000150",3608989,OH,"3",CWSRF Loan Pre-applications/Final Applications,2021-08-11,2021-08-01,,,
22133,12687,"12000193003",1078352,FL,"13",Wastewater/Stormwater User Rate Studies,2021-01-19,2021-01-01,,,
22082,12687,"12000193001",1078351,FL,"13",Wastewater/Stormwater User Rate Studies,2021-01-19,2021-01-01,,,
22091,12696,"54002907001",3510476,WV,"75",Small Community Form (Uploaded as attachment),2022-11-04,2022-11-01,,,
22100,12705,"39004795001",1081225,OH,"3",CWSRF Loan Pre-applications/Final Applications,2018-08-20,2018-07-01,,,
22138,12728,"36006088001",1221001,NY,"21",Facility Plan or Preliminary Engineering Report ,2022-07-01,2022-07-01,,,
23365,13367,"34007117001",1073867,NJ,"20",CIP or Master Plan,2021-11-30,2021-11-01,,,
23368,13370,"34008106001",1073902,NJ,"96",Excel Spreadsheet Annotations,2021-10-19,2021-10-01,,,
23369,13371,"55002020001",1206275,WI,"71",Small Community Form,2023-03-14,2023-03-14,,,
23370,13372,"16000000068",3607957,ID,"3",CWSRF Loan Pre-applications/Final Applications,2023-01-20,2023-01-01,,,
